# q=  0.00000000E+00  0.00000000E+00  0.83333333E-01  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
      29     -0.22968203E-01     -0.22968571E-01     -0.11519413E-06     -0.64383354E-06
      30     -0.22968216E-01     -0.22968571E-01     -0.12533999E-06     -0.64383354E-06
      31     -0.22968228E-01     -0.22968571E-01     -0.13615478E-06     -0.64383354E-06
      32     -0.22968239E-01     -0.22968571E-01     -0.14544675E-06     -0.64383354E-06
      33     -0.22968250E-01     -0.22968571E-01     -0.15612700E-06     -0.64383354E-06
      34     -0.22968261E-01     -0.22968571E-01     -0.16626889E-06     -0.64383354E-06
      35     -0.22968268E-01     -0.22968571E-01     -0.17778382E-06     -0.64383354E-06
      36     -0.22968276E-01     -0.22968571E-01     -0.18866870E-06     -0.64383354E-06
      37     -0.22968286E-01     -0.22968571E-01     -0.20077002E-06     -0.64383354E-06
      38     -0.22968294E-01     -0.22968571E-01     -0.21051654E-06     -0.64383354E-06
      39     -0.22968299E-01     -0.22968571E-01     -0.22204991E-06     -0.64383354E-06
      40     -0.22968306E-01     -0.22968571E-01     -0.23418518E-06     -0.64383354E-06
 
# q=  0.00000000E+00  0.83333333E-01  0.33333333E+00  (qpt 9)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.15784802E-01     -0.22565106E-01     -0.52989299E-08     -0.63868833E-06
       2     -0.21343031E-01     -0.22565106E-01     -0.99048485E-08     -0.63868833E-06
       3     -0.22473667E-01     -0.22565106E-01     -0.13437658E-07     -0.63868833E-06
       4     -0.22550589E-01     -0.22565106E-01     -0.16576193E-07     -0.63868833E-06
       5     -0.22554939E-01     -0.22565106E-01     -0.18755776E-07     -0.63868833E-06
       6     -0.22558242E-01     -0.22565106E-01     -0.21330330E-07     -0.63868833E-06
       7     -0.22559753E-01     -0.22565106E-01     -0.23650580E-07     -0.63868833E-06
       8     -0.22560972E-01     -0.22565106E-01     -0.26182914E-07     -0.63868833E-06
       9     -0.22561450E-01     -0.22565106E-01     -0.28057945E-07     -0.63868833E-06
      10     -0.22561932E-01     -0.22565106E-01     -0.30166165E-07     -0.63868833E-06
      11     -0.22562211E-01     -0.22565106E-01     -0.31711247E-07     -0.63868833E-06
      12     -0.22562479E-01     -0.22565106E-01     -0.33428460E-07     -0.63868833E-06
      13     -0.22562767E-01     -0.22565106E-01     -0.35207149E-07     -0.63868833E-06
      14     -0.22563016E-01     -0.22565106E-01     -0.37039123E-07     -0.63868833E-06
      15     -0.22563265E-01     -0.22565106E-01     -0.38689483E-07     -0.63868833E-06
      16     -0.22563428E-01     -0.22565106E-01     -0.41354692E-07     -0.63868833E-06
      17     -0.22563640E-01     -0.22565106E-01     -0.44555383E-07     -0.63868833E-06
      18     -0.22563786E-01     -0.22565106E-01     -0.47597931E-07     -0.63868833E-06
      19     -0.22563910E-01     -0.22565106E-01     -0.51790338E-07     -0.63868833E-06
      20     -0.22564019E-01     -0.22565106E-01     -0.56976505E-07     -0.63868833E-06
      21     -0.22564114E-01     -0.22565106E-01     -0.61432318E-07     -0.63868833E-06
      22     -0.22564183E-01     -0.22565106E-01     -0.67245856E-07     -0.63868833E-06
      23     -0.22564246E-01     -0.22565106E-01     -0.73506270E-07     -0.63868833E-06
      24     -0.22564304E-01     -0.22565106E-01     -0.79962386E-07     -0.63868833E-06
      25     -0.22564343E-01     -0.22565106E-01     -0.87762976E-07     -0.63868833E-06
      26     -0.22564380E-01     -0.22565106E-01     -0.95676231E-07     -0.63868833E-06
      27     -0.22564413E-01     -0.22565106E-01     -0.10412533E-06     -0.63868833E-06
      28     -0.22564437E-01     -0.22565106E-01     -0.11278599E-06     -0.63868833E-06
      29     -0.22564466E-01     -0.22565106E-01     -0.12133017E-06     -0.63868833E-06
      30     -0.22564490E-01     -0.22565106E-01     -0.13139588E-06     -0.63868833E-06
      31     -0.22564512E-01     -0.22565106E-01     -0.14221760E-06     -0.63868833E-06
      32     -0.22564529E-01     -0.22565106E-01     -0.15259399E-06     -0.63868833E-06
      33     -0.22564548E-01     -0.22565106E-01     -0.16247512E-06     -0.63868833E-06
      34     -0.22564567E-01     -0.22565106E-01     -0.17471503E-06     -0.63868833E-06
      35     -0.22564578E-01     -0.22565106E-01     -0.18447482E-06     -0.63868833E-06
      36     -0.22564594E-01     -0.22565106E-01     -0.19557242E-06     -0.63868833E-06
      37     -0.22564610E-01     -0.22565106E-01     -0.20555797E-06     -0.63868833E-06
      38     -0.22564623E-01     -0.22565106E-01     -0.21638514E-06     -0.63868833E-06
      39     -0.22564633E-01     -0.22565106E-01     -0.22898928E-06     -0.63868833E-06
      40     -0.22564645E-01     -0.22565106E-01     -0.23988401E-06     -0.63868833E-06
 
# q=  0.00000000E+00  0.83333333E-01  0.41666667E+00  (qpt 10)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.14418414E-01     -0.23090822E-01     -0.44337829E-08     -0.66817934E-06
       2     -0.20351581E-01     -0.23090822E-01     -0.86892419E-08     -0.66817934E-06
       3     -0.22718440E-01     -0.23090822E-01     -0.12369101E-07     -0.66817934E-06
       4     -0.23049703E-01     -0.23090822E-01     -0.15204462E-07     -0.66817934E-06
       5     -0.23072174E-01     -0.23090822E-01     -0.17293377E-07     -0.66817934E-06
       6     -0.23078920E-01     -0.23090822E-01     -0.19807078E-07     -0.66817934E-06
       7     -0.23081414E-01     -0.23090822E-01     -0.21639608E-07     -0.66817934E-06
       8     -0.23083198E-01     -0.23090822E-01     -0.23559830E-07     -0.66817934E-06
       9     -0.23084008E-01     -0.23090822E-01     -0.25267027E-07     -0.66817934E-06
      10     -0.23084947E-01     -0.23090822E-01     -0.27328670E-07     -0.66817934E-06
      11     -0.23085484E-01     -0.23090822E-01     -0.28989255E-07     -0.66817934E-06
      12     -0.23086081E-01     -0.23090822E-01     -0.30809781E-07     -0.66817934E-06
      13     -0.23086661E-01     -0.23090822E-01     -0.32809925E-07     -0.66817934E-06
      14     -0.23087119E-01     -0.23090822E-01     -0.34657501E-07     -0.66817934E-06
      15     -0.23087566E-01     -0.23090822E-01     -0.36199398E-07     -0.66817934E-06
      16     -0.23087887E-01     -0.23090822E-01     -0.38710726E-07     -0.66817934E-06
      17     -0.23088277E-01     -0.23090822E-01     -0.41172643E-07     -0.66817934E-06
      18     -0.23088544E-01     -0.23090822E-01     -0.43793592E-07     -0.66817934E-06
      19     -0.23088779E-01     -0.23090822E-01     -0.47115740E-07     -0.66817934E-06
      20     -0.23088996E-01     -0.23090822E-01     -0.52218075E-07     -0.66817934E-06
      21     -0.23089173E-01     -0.23090822E-01     -0.55783865E-07     -0.66817934E-06
      22     -0.23089317E-01     -0.23090822E-01     -0.60509078E-07     -0.66817934E-06
      23     -0.23089445E-01     -0.23090822E-01     -0.66220465E-07     -0.66817934E-06
      24     -0.23089558E-01     -0.23090822E-01     -0.71974737E-07     -0.66817934E-06
      25     -0.23089634E-01     -0.23090822E-01     -0.78596032E-07     -0.66817934E-06
      26     -0.23089707E-01     -0.23090822E-01     -0.86272512E-07     -0.66817934E-06
      27     -0.23089771E-01     -0.23090822E-01     -0.93230723E-07     -0.66817934E-06
      28     -0.23089816E-01     -0.23090822E-01     -0.10206147E-06     -0.66817934E-06
      29     -0.23089864E-01     -0.23090822E-01     -0.10992664E-06     -0.66817934E-06
      30     -0.23089901E-01     -0.23090822E-01     -0.12009863E-06     -0.66817934E-06
      31     -0.23089937E-01     -0.23090822E-01     -0.13056086E-06     -0.66817934E-06
      32     -0.23089968E-01     -0.23090822E-01     -0.14044877E-06     -0.66817934E-06
      33     -0.23089998E-01     -0.23090822E-01     -0.15091026E-06     -0.66817934E-06
      34     -0.23090026E-01     -0.23090822E-01     -0.16325654E-06     -0.66817934E-06
      35     -0.23090043E-01     -0.23090822E-01     -0.17263320E-06     -0.66817934E-06
      36     -0.23090067E-01     -0.23090822E-01     -0.18437871E-06     -0.66817934E-06
      37     -0.23090088E-01     -0.23090822E-01     -0.19557584E-06     -0.66817934E-06
      38     -0.23090109E-01     -0.23090822E-01     -0.20744368E-06     -0.66817934E-06
      39     -0.23090124E-01     -0.23090822E-01     -0.22134244E-06     -0.66817934E-06
      40     -0.23090143E-01     -0.23090822E-01     -0.23275877E-06     -0.66817934E-06
 
# q=  0.00000000E+00  0.83333333E-01  0.50000000E+00  (qpt 11)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.11782950E-01     -0.21845836E-01     -0.57641818E-08     -0.75598950E-06
       2     -0.17500972E-01     -0.21845836E-01     -0.10611931E-07     -0.75598950E-06
       3     -0.20737660E-01     -0.21845836E-01     -0.13960786E-07     -0.75598950E-06
       4     -0.21716295E-01     -0.21845836E-01     -0.16593057E-07     -0.75598950E-06
       5     -0.21810574E-01     -0.21845836E-01     -0.18557637E-07     -0.75598950E-06
       6     -0.21825000E-01     -0.21845836E-01     -0.20874437E-07     -0.75598950E-06
       7     -0.21829899E-01     -0.21845836E-01     -0.22911770E-07     -0.75598950E-06
       8     -0.21832202E-01     -0.21845836E-01     -0.25131136E-07     -0.75598950E-06
       9     -0.21833542E-01     -0.21845836E-01     -0.26952182E-07     -0.75598950E-06
      10     -0.21835307E-01     -0.21845836E-01     -0.28853732E-07     -0.75598950E-06
      11     -0.21836481E-01     -0.21845836E-01     -0.30334083E-07     -0.75598950E-06
      12     -0.21837612E-01     -0.21845836E-01     -0.32023397E-07     -0.75598950E-06
      13     -0.21838857E-01     -0.21845836E-01     -0.33935597E-07     -0.75598950E-06
      14     -0.21839717E-01     -0.21845836E-01     -0.35769655E-07     -0.75598950E-06
      15     -0.21840515E-01     -0.21845836E-01     -0.37625774E-07     -0.75598950E-06
      16     -0.21841062E-01     -0.21845836E-01     -0.39897802E-07     -0.75598950E-06
      17     -0.21841688E-01     -0.21845836E-01     -0.41985422E-07     -0.75598950E-06
      18     -0.21842125E-01     -0.21845836E-01     -0.44356271E-07     -0.75598950E-06
      19     -0.21842523E-01     -0.21845836E-01     -0.46987793E-07     -0.75598950E-06
      20     -0.21842867E-01     -0.21845836E-01     -0.51873673E-07     -0.75598950E-06
      21     -0.21843159E-01     -0.21845836E-01     -0.55521573E-07     -0.75598950E-06
      22     -0.21843416E-01     -0.21845836E-01     -0.60579653E-07     -0.75598950E-06
      23     -0.21843652E-01     -0.21845836E-01     -0.66731154E-07     -0.75598950E-06
      24     -0.21843849E-01     -0.21845836E-01     -0.72711726E-07     -0.75598950E-06
      25     -0.21844000E-01     -0.21845836E-01     -0.80420536E-07     -0.75598950E-06
      26     -0.21844144E-01     -0.21845836E-01     -0.88897828E-07     -0.75598950E-06
      27     -0.21844269E-01     -0.21845836E-01     -0.97008557E-07     -0.75598950E-06
      28     -0.21844351E-01     -0.21845836E-01     -0.10563277E-06     -0.75598950E-06
      29     -0.21844428E-01     -0.21845836E-01     -0.11544195E-06     -0.75598950E-06
      30     -0.21844488E-01     -0.21845836E-01     -0.12641795E-06     -0.75598950E-06
      31     -0.21844541E-01     -0.21845836E-01     -0.13717298E-06     -0.75598950E-06
      32     -0.21844590E-01     -0.21845836E-01     -0.14802939E-06     -0.75598950E-06
      33     -0.21844636E-01     -0.21845836E-01     -0.15787304E-06     -0.75598950E-06
      34     -0.21844679E-01     -0.21845836E-01     -0.17053572E-06     -0.75598950E-06
      35     -0.21844709E-01     -0.21845836E-01     -0.17873599E-06     -0.75598950E-06
      36     -0.21844749E-01     -0.21845836E-01     -0.19049710E-06     -0.75598950E-06
      37     -0.21844778E-01     -0.21845836E-01     -0.20322694E-06     -0.75598950E-06
      38     -0.21844807E-01     -0.21845836E-01     -0.21542562E-06     -0.75598950E-06
      39     -0.21844832E-01     -0.21845836E-01     -0.23192396E-06     -0.75598950E-06
      40     -0.21844858E-01     -0.21845836E-01     -0.24704634E-06     -0.75598950E-06
 
# q=  0.00000000E+00  0.16666667E+00  0.33333333E+00  (qpt 12)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.17103260E-01     -0.23733866E-01     -0.52107660E-08     -0.45611416E-06
       2     -0.22649920E-01     -0.23733866E-01     -0.97194321E-08     -0.45611416E-06
       3     -0.23643998E-01     -0.23733866E-01     -0.13047400E-07     -0.45611416E-06
       4     -0.23721023E-01     -0.23733866E-01     -0.16762083E-07     -0.45611416E-06
       5     -0.23724434E-01     -0.23733866E-01     -0.18918471E-07     -0.45611416E-06
       6     -0.23727694E-01     -0.23733866E-01     -0.21098706E-07     -0.45611416E-06
       7     -0.23728974E-01     -0.23733866E-01     -0.23697549E-07     -0.45611416E-06
       8     -0.23730149E-01     -0.23733866E-01     -0.25703056E-07     -0.45611416E-06
       9     -0.23730591E-01     -0.23733866E-01     -0.27284791E-07     -0.45611416E-06
      10     -0.23731006E-01     -0.23733866E-01     -0.29351188E-07     -0.45611416E-06
      11     -0.23731256E-01     -0.23733866E-01     -0.31609184E-07     -0.45611416E-06
      12     -0.23731483E-01     -0.23733866E-01     -0.34425114E-07     -0.45611416E-06
      13     -0.23731736E-01     -0.23733866E-01     -0.38450384E-07     -0.45611416E-06
      14     -0.23731964E-01     -0.23733866E-01     -0.42600220E-07     -0.45611416E-06
      15     -0.23732187E-01     -0.23733866E-01     -0.47637221E-07     -0.45611416E-06
      16     -0.23732331E-01     -0.23733866E-01     -0.53156643E-07     -0.45611416E-06
      17     -0.23732522E-01     -0.23733866E-01     -0.57568437E-07     -0.45611416E-06
      18     -0.23732655E-01     -0.23733866E-01     -0.62399644E-07     -0.45611416E-06
      19     -0.23732765E-01     -0.23733866E-01     -0.66712762E-07     -0.45611416E-06
      20     -0.23732867E-01     -0.23733866E-01     -0.70249430E-07     -0.45611416E-06
      21     -0.23732954E-01     -0.23733866E-01     -0.75106909E-07     -0.45611416E-06
      22     -0.23733020E-01     -0.23733866E-01     -0.79586968E-07     -0.45611416E-06
      23     -0.23733075E-01     -0.23733866E-01     -0.84210738E-07     -0.45611416E-06
      24     -0.23733127E-01     -0.23733866E-01     -0.89520122E-07     -0.45611416E-06
      25     -0.23733164E-01     -0.23733866E-01     -0.94056839E-07     -0.45611416E-06
      26     -0.23733197E-01     -0.23733866E-01     -0.98419756E-07     -0.45611416E-06
      27     -0.23733227E-01     -0.23733866E-01     -0.10354580E-06     -0.45611416E-06
      28     -0.23733248E-01     -0.23733866E-01     -0.10759326E-06     -0.45611416E-06
      29     -0.23733275E-01     -0.23733866E-01     -0.11218451E-06     -0.45611416E-06
      30     -0.23733296E-01     -0.23733866E-01     -0.11583041E-06     -0.45611416E-06
      31     -0.23733316E-01     -0.23733866E-01     -0.11988449E-06     -0.45611416E-06
      32     -0.23733333E-01     -0.23733866E-01     -0.12413567E-06     -0.45611416E-06
      33     -0.23733350E-01     -0.23733866E-01     -0.12907028E-06     -0.45611416E-06
      34     -0.23733368E-01     -0.23733866E-01     -0.13413297E-06     -0.45611416E-06
      35     -0.23733379E-01     -0.23733866E-01     -0.13869657E-06     -0.45611416E-06
      36     -0.23733393E-01     -0.23733866E-01     -0.14402071E-06     -0.45611416E-06
      37     -0.23733409E-01     -0.23733866E-01     -0.15039332E-06     -0.45611416E-06
      38     -0.23733420E-01     -0.23733866E-01     -0.16203608E-06     -0.45611416E-06
      39     -0.23733430E-01     -0.23733866E-01     -0.16730939E-06     -0.45611416E-06
      40     -0.23733440E-01     -0.23733866E-01     -0.17523005E-06     -0.45611416E-06
 
# q=  0.00000000E+00  0.16666667E+00  0.41666667E+00  (qpt 13)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.14571925E-01     -0.23187651E-01     -0.59611213E-08     -0.52087727E-06
       2     -0.20904844E-01     -0.23187651E-01     -0.10532042E-07     -0.52087727E-06
       3     -0.22789173E-01     -0.23187651E-01     -0.14291731E-07     -0.52087727E-06
       4     -0.23154868E-01     -0.23187651E-01     -0.18055164E-07     -0.52087727E-06
       5     -0.23170444E-01     -0.23187651E-01     -0.20413802E-07     -0.52087727E-06
